,X,Y,E,DX,q_range,y_range_fit,y_fit
0,0.00033549,0.0,0.0,0.0,0.01,6.40354790896,0.0993713227123
1,0.00055225,0.0,0.0,0.0,0.0101507537688,6.27482024411,0.0993713227123
2,0.00076901,0.0,0.0,0.0,0.0103015075377,5.44385879171,0.0993713227123
3,0.00098577,0.0,0.0,0.0,0.0104522613065,5.20714168745,0.0993713227123
4,0.00120253,0.0,0.0,0.0,0.0106030150754,5.03424022071,0.0993713227123
5,0.00141929,0.0,0.0,0.0,0.0107537688442,4.88814322004,0.0993713227123
6,0.00163605,0.0,0.0,0.000136842,0.0109045226131,4.62068224187,0.0993713227123
7,0.00185281,12.7535,3.4914,0.000272584,0.0110552763819,4.49897490872,25.6063713227
8,0.00206957,12.4531,1.62893,0.000271949,0.0112060301508,4.3881206322,25.0055713227
9,0.00228633,18.2209,1.05763,0.000272235,0.0113567839196,4.03632937319,36.5411713227
10,0.00250309,17.6394,0.882545,0.000272159,0.0115075376884,3.77686758799,35.3781713227
11,0.00271985,19.8868,0.925438,0.000272307,0.0116582914573,3.44131572072,39.8729713227
12,0.00293661,23.2301,0.893156,0.000272207,0.0118090452261,2.90722460091,46.5595713227
13,0.00315337,26.6635,0.907067,0.000272095,0.011959798995,2.72099827478,53.4263713227
14,0.00337013,30.9593,1.01791,0.000271984,0.0121105527638,2.53958584384,62.0179713227
15,0.00358689,38.5676,0.962026,0.000272038,0.0122613065327,2.31670309902,77.2345713227
16,0.00380365,45.9877,1.06643,0.000272155,0.0124120603015,1.96420502953,92.0747713227
17,0.00402041,59.1842,1.15885,0.000272299,0.0125628140704,1.62993753247,118.467771323
18,0.00423717,72.2432,1.18067,0.000272921,0.0127135678392,1.35916361643,144.585771323
19,0.00445393,83.6347,1.32916,0.000273113,0.012864321608,1.3738384667,167.368771323
20,0.00467069,103.024,1.38552,0.000273141,0.0130150753769,1.36598352913,206.147371323
21,0.00488745,112.846,1.36174,0.000273406,0.0131658291457,1.29931346004,225.791371323
22,0.00510421,117.298,1.45125,0.000273507,0.0133165829146,1.10181628783,234.695371323
23,0.00532097,123.553,1.40759,0.000273758,0.0134673366834,1.15608702127,247.205371323
24,0.00553773,121.578,1.33234,0.000273928,0.0136180904523,1.18684117702,243.255371323
25,0.00575449,108.53,1.31021,0.000273951,0.0137688442211,1.10894153119,217.159371323
26,0.00597125,92.3313,1.10475,0.000274169,0.0139195979899,1.18746047345,184.761971323
27,0.00618801,73.1793,0.986822,0.00027424,0.0140703517588,1.25800280276,146.457971323
28,0.00640477,52.2773,0.848216,0.000274256,0.0142211055276,1.32544915343,104.653971323
29,0.00662153,38.6242,0.68083,0.000274428,0.0143718592965,1.49674660008,77.3477713227
30,0.00683829,25.4157,0.568433,0.000274502,0.0145226130653,1.44832610863,50.9307713227
31,0.00705505,16.7698,0.464858,0.000274474,0.0146733668342,1.35072547736,33.6389713227
32,0.00727181,11.3457,0.365756,0.000274325,0.014824120603,1.51564648461,22.7907713227
33,0.00748857,7.76956,0.309577,0.000274288,0.0149748743719,1.559729629,15.6384913227
34,0.00770533,6.03401,0.260739,0.000274331,0.0151256281407,1.59468953202,12.1673913227
35,0.00792209,4.86046,0.22837,0.000274207,0.0152763819095,1.68225194028,9.82029132271
36,0.00813885,3.94143,0.208913,0.000274378,0.0154271356784,1.60156190036,7.98223132271
37,0.00835561,3.81608,0.192676,0.000274608,0.0155778894472,1.50421895141,7.73153132271
38,0.00857237,3.35727,0.186425,0.00027444,0.0157286432161,1.41123550809,6.81391132271
39,0.00878913,3.04633,0.175958,0.000274583,0.0158793969849,1.37424381531,6.19203132271
40,0.00900589,3.29036,0.173339,0.00027495,0.0160301507538,1.396645656,6.68009132271
41,0.00922265,3.46735,0.176281,0.000274942,0.0161809045226,1.44751142296,7.03407132271
42,0.00943941,3.13614,0.170296,0.000274992,0.0163316582915,1.41633523746,6.37165132271
43,0.00965617,3.47568,0.173995,0.000275088,0.0164824120603,1.4091715692,7.05073132271
44,0.00987293,3.0049,0.160129,0.000275227,0.0166331658291,1.38901360136,6.10917132271
45,0.0100897,3.25599,0.167096,0.000275545,0.016783919598,1.30684966678,6.61135132271
46,0.0103064,2.65876,0.152924,0.000275454,0.0169346733668,1.14618298577,5.41689132271
47,0.0105232,2.50288,0.148745,0.000275378,0.0170854271357,1.02087541813,5.10513132271
48,0.01074,2.4066,0.136677,0.000275683,0.0172361809045,0.974214067098,4.91257132271
49,0.0109567,2.21437,0.131961,0.000275872,0.0173869346734,1.09404459151,4.52811132271
50,0.0111735,2.18233,0.130424,0.000275969,0.0175376884422,1.11203165486,4.46403132271
51,0.0113902,1.92949,0.119817,0.000276276,0.0176884422111,1.02708467186,3.95835132271
52,0.011607,1.76183,0.114947,0.000276228,0.0178391959799,0.927080729678,3.62303132271
53,0.0118238,1.37779,0.102258,0.000276019,0.0179899497487,0.880420764423,2.85495132271
54,0.0120405,1.27107,0.0987046,0.000276281,0.0181407035176,0.849655703769,2.64151132271
55,0.0122573,1.11335,0.0904666,0.000276075,0.0182914572864,0.76572312575,2.32607132271
56,0.012474,0.860002,0.0807321,0.00027579,0.0184422110553,0.790123668191,1.81937532271
57,0.0126908,0.628788,0.0715108,0.000276014,0.0185929648241,0.822457724653,1.35694732271
58,0.0129076,0.63934,0.0685449,0.000276126,0.018743718593,0.803912507794,1.37805132271
59,0.0131243,0.627174,0.066708,0.000276212,0.0188944723618,0.774722729339,1.35371932271
60,0.0133411,0.485163,0.0580907,0.000276686,0.0190452261307,0.671432206578,1.06969732271
61,0.0135578,0.559312,0.0610826,0.000276891,0.0191959798995,0.485732761456,1.21799532271
62,0.0137746,0.503298,0.0609976,0.000276563,0.0193467336683,0.623281668352,1.10596732271
63,0.0139914,0.564222,0.0612609,0.000276867,0.0194974874372,0.666828082394,1.22781532271
64,0.0142081,0.60565,0.0625527,0.000277377,0.019648241206,0.660305135911,1.31067132271
65,0.0144249,0.728822,0.0692965,0.000277658,0.0197989949749,0.768135802158,1.55701532271
66,0.0146416,0.608301,0.060081,0.000277575,0.0199497487437,0.672689757832,1.31597332271
67,0.0148584,0.726888,0.0669478,0.000277825,0.0201005025126,0.550963375365,1.55314732271
68,0.0150752,0.733014,0.0664598,0.000278291,0.0202512562814,0.595801495857,1.56539932271
69,0.0152919,0.795947,0.069941,0.000278468,0.0204020100503,0.612056323918,1.69126532271
70,0.0155087,0.724044,0.0647739,0.000278686,0.0205527638191,0.603590806615,1.54745932271
71,0.0157254,0.65633,0.0613832,0.0002786,0.0207035175879,0.56565122407,1.41203132271
72,0.0159422,0.629731,0.0590818,0.000278549,0.0208542713568,0.514877766815,1.35883332271
73,0.016159,0.676335,0.0623859,0.000278762,0.0210050251256,0.528054693544,1.45204132271
74,0.0163757,0.653928,0.0594898,0.000279146,0.0211557788945,0.593627117684,1.40722732271
75,0.0165925,0.655903,0.0591895,0.000279406,0.0213065326633,0.549453760121,1.41117732271
76,0.0168092,0.59685,0.0576214,0.000279561,0.0214572864322,0.607822531079,1.29307132271
77,0.017026,0.469949,0.0495944,0.000279748,0.021608040201,0.678578959679,1.03926932271
78,0.0172428,0.436397,0.0504242,0.000280118,0.0217587939698,0.564679513208,0.972165322712
79,0.0174595,0.528017,0.0520185,0.000280095,0.0219095477387,0.573338471399,1.15540532271
80,0.0176763,0.467884,0.0504326,0.000279813,0.0220603015075,0.623314541362,1.03513932271
81,0.017893,0.396009,0.0461482,0.000280098,0.0222110552764,0.679558845485,0.891389322712
82,0.0181098,0.383745,0.0438555,0.000280538,0.0223618090452,0.603576225418,0.866861322712
83,0.0183266,0.323393,0.0388998,0.00028048,0.0225125628141,0.554232921259,0.746157322712
84,0.0185433,0.364598,0.0427675,0.000280766,0.0226633165829,0.558075991585,0.828567322712
85,0.0187601,0.351263,0.0424698,0.000280982,0.0228140703518,0.512019219492,0.801897322712
86,0.0189768,0.329351,0.0403973,0.000280931,0.0229648241206,0.492232593823,0.758073322712
87,0.0191936,0.192095,0.0318069,0.000281104,0.0231155778894,0.492385000149,0.483561322712
88,0.0194104,0.291,0.0378272,0.000281374,0.0232663316583,0.494672394666,0.681371322712
89,0.0196271,0.272906,0.0369054,0.000282165,0.0234170854271,0.496085603823,0.645183322712
90,0.0198439,0.350442,0.0391297,0.00028194,0.023567839196,0.495700674823,0.800255322712
91,0.0200606,0.219862,0.0310484,0.000282138,0.0237185929648,0.491257332651,0.539095322712
92,0.0202774,0.252103,0.0343355,0.00028242,0.0238693467337,0.528027336222,0.603577322712
93,0.0204942,0.259479,0.0343842,0.000282181,0.0240201005025,0.534476288436,0.618329322712
94,0.0207109,0.232211,0.0330596,0.000282511,0.0241708542714,0.477698858852,0.563793322712
95,0.0209277,0.195227,0.0311388,0.00028263,0.0243216080402,0.543169480608,0.489825322712
96,0.0211444,0.248795,0.0324586,0.000282712,0.024472361809,0.57504464484,0.596961322712
97,0.0213612,0.217032,0.0317815,0.000283038,0.0246231155779,0.566458859094,0.533435322712
98,0.021578,0.300952,0.037308,0.000283517,0.0247738693467,0.543858310224,0.701275322712
99,0.0217947,0.21909,0.0316508,0.00028343,0.0249246231156,0.532357168216,0.537551322712
100,0.0220115,0.252868,0.0356312,0.000283139,0.0250753768844,0.536816685588,0.605107322712
101,0.0222282,0.293292,0.0357556,0.000283274,0.0252261306533,0.580643754512,0.685955322712
102,0.022445,0.226456,0.0310319,0.000283892,0.0253768844221,0.512566773227,0.552283322712
103,0.0226618,0.229584,0.032289,0.000284152,0.025527638191,0.442799356405,0.558539322712
104,0.0228785,0.196482,0.0287032,0.000284606,0.0256783919598,0.446602968562,0.492335322712
105,0.0230953,0.196353,0.0293559,0.00028483,0.0258291457286,0.454092601412,0.492077322712
106,0.023312,0.197997,0.0304659,0.0002848,0.0259798994975,0.453170733778,0.495365322712
107,0.0235288,0.19874,0.0294458,0.000284855,0.0261306532663,0.441161271696,0.496851322712
108,0.0237456,0.195545,0.0289054,0.000285049,0.0262814070352,0.457562002286,0.490461322712
109,0.0239623,0.228437,0.0306568,0.000285798,0.026432160804,0.477434357842,0.556245322712
110,0.0241791,0.187611,0.0275316,0.000286305,0.0265829145729,0.490102507613,0.474593322712
111,0.0243958,0.23975,0.0318958,0.000286176,0.0267336683417,0.436483397301,0.578871322712
112,0.0246126,0.234332,0.0302778,0.000286131,0.0268844221106,0.509239364786,0.568035322712
113,0.0248294,0.218081,0.0292844,0.000286361,0.0270351758794,0.583288136273,0.535533322712
114,0.0250461,0.214467,0.028104,0.000286513,0.0271859296482,0.494764298811,0.528305322712
115,0.0252629,0.245981,0.0307933,0.00028692,0.0273366834171,0.492616299144,0.591333322712
116,0.0254796,0.171108,0.027811,0.00028745,0.0274874371859,0.498402541306,0.441587322712
117,0.0256964,0.173843,0.02606,0.000287784,0.0276381909548,0.485124800503,0.447057322712
118,0.0259132,0.179588,0.0264184,0.000287723,0.0277889447236,0.500259297605,0.458547322712
119,0.0261299,0.170854,0.0257519,0.00028778,0.0279396984925,0.546030696296,0.441079322712
120,0.0263467,0.182647,0.0278326,0.000287916,0.0280904522613,0.612064671728,0.464665322712
121,0.0265634,0.198836,0.0287946,0.000288022,0.0282412060302,0.556421434777,0.497043322712
122,0.0267802,0.160281,0.0279431,0.000288538,0.028391959799,0.511969117739,0.419933322712
123,0.026997,0.253167,0.031379,0.000288939,0.0285427135678,0.473165858687,0.605705322712
124,0.0272137,0.189543,0.0279148,0.0002893,0.0286934673367,0.4299697211,0.478457322712
125,0.0274305,0.202023,0.0285794,0.000289527,0.0288442211055,0.381893092419,0.503417322712
126,0.0276472,0.19248,0.0303537,0.000289674,0.0289949748744,0.378153616284,0.484331322712
127,0.027864,0.204661,0.028658,0.000290156,0.0291457286432,0.475314698447,0.508693322712
128,0.0280808,0.258128,0.0336593,0.000290158,0.0292964824121,0.432501771045,0.615627322712
129,0.0282975,0.218136,0.0318757,0.000289893,0.0294472361809,0.406941468409,0.535643322712
130,0.0285143,0.190968,0.0321228,0.000290391,0.0295979899497,0.429338972534,0.481307322712
131,0.028731,0.159922,0.027256,0.000291303,0.0297487437186,0.423222517519,0.419215322712
132,0.0289478,0.124189,0.0262888,0.000291275,0.0298994974874,0.425700338251,0.347749322712
133,0.0291646,0.194053,0.031022,0.000291424,0.0300502512563,0.436718747141,0.487477322712
134,0.0293813,0.148887,0.028036,0.00029194,0.0302010050251,0.460639086847,0.397145322712
135,0.0295981,0.164992,0.0296001,0.000292098,0.030351758794,0.472523572665,0.429355322712
136,0.0298148,0.160581,0.0300091,0.000292479,0.0305025125628,0.45024699372,0.420533322712
137,0.0300316,0.167194,0.0336428,0.000292727,0.0306532663317,0.341199449727,0.433759322712
138,0.0302484,0.184394,0.0336216,0.000293108,0.0308040201005,0.362377842097,0.468159322712
139,0.0304651,0.188969,0.0353387,0.000293725,0.0309547738693,0.4134100023,0.477309322712
140,0.0306819,0.110558,0.0299683,0.000293938,0.0311055276382,0.463296427044,0.320487322712
141,0.0308986,0.147725,0.0339862,0.000294666,0.031256281407,0.466487943362,0.394821322712
142,0.0311154,0.183596,0.0361042,0.000294368,0.0314070351759,0.411238509157,0.466563322712
143,0.0313322,0.183538,0.0363753,0.000293769,0.0315577889447,0.31455641259,0.466447322712
144,0.0315489,0.103604,0.0271218,0.000295078,0.0317085427136,0.449845403671,0.306579322712
145,0.0317657,0.200884,0.0377543,0.000296071,0.0318592964824,0.473990727888,0.501139322712
146,0.0319824,0.169456,0.0368023,0.000296559,0.0320100502513,0.437233429408,0.438283322712
147,0.0321992,0.16534,0.0397579,0.000296697,0.0321608040201,0.431509236488,0.430051322712
148,0.032416,0.143875,0.0355458,0.000297116,0.0323115577889,0.407802614782,0.387121322712
149,0.0326327,0.0801357,0.0293357,0.000297261,0.0324623115578,0.359877517679,0.259642722712
150,0.0328495,0.175357,0.039983,0.000297284,0.0326130653266,0.271193256502,0.450085322712
151,0.0330663,0.157775,0.0420095,0.000297165,0.0327638190955,0.374821050445,0.414921322712
152,0.033283,0.12927,0.0359775,0.000297065,0.0329145728643,0.439530792265,0.357911322712
153,0.0334998,0.169243,0.0409754,0.000297909,0.0330653266332,0.415079198503,0.437857322712
154,0.0337165,0.154997,0.0425629,0.000297746,0.033216080402,0.375516704722,0.409365322712
155,0.0339333,0.216396,0.053893,0.000297426,0.0333668341709,0.388825559904,0.532163322712
156,0.0341501,0.113131,0.0406905,0.000297558,0.0335175879397,0.435518541088,0.325633322712
157,0.0343668,0.145258,0.0445812,0.000298139,0.0336683417085,0.415697237988,0.389887322712
158,0.0345836,0.218693,0.0516065,0.000299579,0.0338190954774,0.467476574706,0.536757322712
159,0.0348003,0.100439,0.0403038,0.000300088,0.0339698492462,0.497345445295,0.300249322712
160,0.0350171,0.204701,0.0486042,0.000299853,0.0341206030151,0.353733010427,0.508773322712
161,0.0352339,0.221958,0.0569933,0.000300291,0.0342713567839,0.361587330068,0.543287322712
162,0.0354506,0.182886,0.0523881,0.000301051,0.0344221105528,0.42735716074,0.465143322712
163,0.0356674,0.169767,0.0504716,0.000301181,0.0345728643216,0.529484494828,0.438905322712
164,0.0358841,0.173442,0.0589157,0.000301314,0.0347236180905,0.383940532049,0.446255322712
165,0.0361009,0.217778,0.0638834,0.000301918,0.0348743718593,0.371493604945,0.534927322712
166,0.0363177,0.123687,0.0525858,0.00030175,0.0350251256281,0.510050981982,0.346745322712
167,0.0365344,0.15606,0.0639095,0.00030224,0.035175879397,0.534050592581,0.411491322712
168,0.0367512,0.0588464,0.0451428,0.000302796,0.0353266331658,0.509846895806,0.217064122712
169,0.0369679,0.078854,0.0568118,0.000303523,0.0354773869347,0.461901461126,0.257079322712
170,0.0371847,0.0892447,0.0500012,0.000302781,0.0356281407035,0.44365663923,0.277860722712
171,0.0374015,0.0921054,0.0555803,0.000302189,0.0357788944724,0.442686976482,0.283582122712
172,0.0376182,0.16881,0.0808724,0.000302999,0.0359296482412,0.46488472144,0.436991322712
