,X,Y,E,DX,q_range,y_range_fit,y_fit
0,0.000371828,0.0,0.0,0.0,0.01,7.44606334169,0.0923392437895
1,0.0006129,0.0,0.0,0.0,0.0101507537688,7.0732088525,0.0923392437895
2,0.000853972,0.0,0.0,0.0,0.0103015075377,6.78177351623,0.0923392437895
3,0.00109504,0.0,0.0,0.0,0.0104522613065,6.72960308298,0.0923392437895
4,0.00133612,0.0,0.0,0.0,0.0106030150754,6.57061721204,0.0923392437895
5,0.00157719,0.0,0.0,0.0,0.0107537688442,6.31289634812,0.0923392437895
6,0.00181826,0.0,0.0,0.000149766,0.0109045226131,5.59786203095,0.0923392437895
7,0.00205933,26.2293,7.02416,0.000300751,0.0110552763819,4.97658407351,31.5674992438
8,0.0023004,27.5915,2.37136,0.000302169,0.0112060301508,4.44685121178,33.2021392438
9,0.00254148,31.0124,1.32922,0.000302445,0.0113567839196,4.04255483377,37.3072192438
10,0.00278255,36.07,1.14397,0.000302551,0.0115075376884,3.66379626515,43.3763392438
11,0.00302362,39.6985,1.20142,0.000302573,0.0116582914573,3.31339973667,47.7305392438
12,0.00326469,44.8725,1.19556,0.000302741,0.0118090452261,3.09571109462,53.9393392438
13,0.00350576,51.98,1.17588,0.000302881,0.011959798995,2.90655323706,62.4683392438
14,0.00374684,68.8087,1.43725,0.000302883,0.0121105527638,2.50577956363,82.6627792438
15,0.00398791,95.3398,1.45971,0.000303034,0.0122613065327,2.10119124751,114.500099244
16,0.00422898,119.416,1.6452,0.000302996,0.0124120603015,1.69294003293,143.391539244
17,0.00447005,158.624,1.87036,0.000302934,0.0125628140704,1.75915253461,190.441139244
18,0.00471112,191.525,1.89611,0.000303172,0.0127135678392,1.7372347783,229.922339244
19,0.0049522,212.024,2.11494,0.000303134,0.012864321608,1.41971019979,254.521139244
20,0.00519327,235.791,2.07536,0.000303085,0.0130150753769,1.27791266782,283.041539244
21,0.00543434,238.549,1.97285,0.000303251,0.0131658291457,1.20555881691,286.351139244
22,0.00567541,220.238,1.99782,0.000303246,0.0133165829146,1.12298726984,264.377939244
23,0.00591648,196.077,1.72359,0.000303374,0.0134673366834,1.09675309926,235.384739244
24,0.00615756,158.932,1.52954,0.000303456,0.0136180904523,1.12357664044,190.810739244
25,0.00639863,117.656,1.35235,0.000303411,0.0137688442211,1.17812697321,141.279539244
26,0.0066397,85.0131,1.05613,0.000303711,0.0139195979899,1.2391689151,102.108059244
27,0.00688077,57.1792,0.883003,0.000303859,0.0140703517588,1.30872107424,68.7073792438
28,0.00712184,35.086,0.680113,0.000303886,0.0142211055276,1.31416559336,42.1955392438
29,0.00736292,21.7012,0.505472,0.000304082,0.0143718592965,1.31748106479,26.1337792438
30,0.00760399,15.0592,0.433646,0.000304109,0.0145226130653,1.49253301471,18.1633792438
31,0.00784506,10.4998,0.367527,0.000304161,0.0146733668342,1.5686635187,12.6920992438
32,0.00808613,7.98372,0.302074,0.000304387,0.014824120603,1.55317779131,9.67280324379
33,0.0083272,7.49293,0.302386,0.000304294,0.0149748743719,1.53249005231,9.08385524379
34,0.00856828,6.60429,0.263952,0.000304395,0.0151256281407,1.48290137675,8.01748724379
35,0.00880935,6.30497,0.260505,0.000304367,0.0152763819095,1.37319565194,7.65830324379
36,0.00905042,6.06072,0.255038,0.000304177,0.0154271356784,1.4190649093,7.36520324379
37,0.00929149,6.9188,0.258508,0.000304708,0.0155778894472,1.53035089206,8.39489924379
38,0.00953256,6.03113,0.247011,0.000304787,0.0157286432161,1.68095953694,7.32969524379
39,0.00977364,6.33188,0.248053,0.000304731,0.0158793969849,1.7386774576,7.69059524379
40,0.0100147,6.11487,0.23517,0.000304965,0.0160301507538,1.71201823866,7.43018324379
41,0.0102558,5.58771,0.22849,0.000304853,0.0161809045226,1.54734680771,6.79759124379
42,0.0104969,5.51818,0.221651,0.000305029,0.0163316582915,1.43314183061,6.71415524379
43,0.0107379,5.24652,0.210838,0.000305185,0.0164824120603,1.44684285335,6.38816324379
44,0.010979,4.29356,0.192125,0.000305214,0.0166331658291,1.49801529592,5.24461124379
45,0.0112201,3.58756,0.172958,0.00030573,0.016783919598,1.53460062766,4.39741124379
46,0.0114611,3.06616,0.16212,0.000305994,0.0169346733668,1.37463030737,3.77173124379
47,0.0117022,2.59917,0.148211,0.000305902,0.0170854271357,1.22599471664,3.21134324379
48,0.0119433,2.38173,0.136625,0.000306251,0.0172361809045,1.08748382956,2.95041524379
49,0.0121844,1.8476,0.118033,0.000306393,0.0173869346734,1.05962620374,2.30945924379
50,0.0124254,1.30373,0.0990098,0.000306088,0.0175376884422,1.07146490965,1.65681524379
51,0.0126665,1.45336,0.105015,0.000306495,0.0176884422111,1.14662694963,1.83637124379
52,0.0129076,1.03018,0.0876769,0.000306439,0.0178391959799,1.05166522732,1.32855524379
53,0.0131486,0.935547,0.0834331,0.00030659,0.0179899497487,0.904321108714,1.21499564379
54,0.0133897,0.8255,0.0773037,0.000307117,0.0181407035176,0.824453750355,1.08293924379
55,0.0136308,0.861249,0.0813731,0.000307067,0.0182914572864,0.769437185341,1.12583804379
56,0.0138719,0.937353,0.0827557,0.000306969,0.0184422110553,0.736249087174,1.21716284379
57,0.0141129,1.03001,0.0869283,0.000307071,0.0185929648241,0.710969049849,1.32835124379
58,0.014354,1.00367,0.0844626,0.000307284,0.018743718593,0.690624869859,1.29674324379
59,0.0145951,1.23697,0.0916315,0.000307652,0.0188944723618,0.678986503828,1.57670324379
60,0.0148361,1.21634,0.0889699,0.000307887,0.0190452261307,0.662812396701,1.55194724379
61,0.0150772,1.18817,0.0889208,0.000307865,0.0191959798995,0.643212156226,1.51814324379
62,0.0153183,1.04196,0.0827371,0.000308267,0.0193467336683,0.612276807562,1.34269124379
63,0.0155594,1.18295,0.0880987,0.000308344,0.0194974874372,0.587071378863,1.51187924379
64,0.0158004,1.38359,0.0942529,0.000308276,0.019648241206,0.566801968768,1.75264724379
65,0.0160415,1.34806,0.0927526,0.000308537,0.0197989949749,0.555606702876,1.71001124379
66,0.0162826,1.11362,0.0814193,0.000308978,0.0199497487437,0.541439263156,1.42868324379
67,0.0165237,1.13188,0.0816062,0.000309134,0.0201005025126,0.520293701322,1.45059524379
68,0.0167647,1.21888,0.0840682,0.000309199,0.0202512562814,0.492674463495,1.55499524379
69,0.0170058,1.00568,0.0751373,0.000309339,0.0204020100503,0.463568098022,1.29915524379
70,0.0172469,0.82108,0.0680647,0.000309485,0.0205527638191,0.439271667716,1.07763524379
71,0.0174879,0.795252,0.0656636,0.000309695,0.0207035175879,0.443359288896,1.04664164379
72,0.017729,0.895424,0.0711784,0.000310177,0.0208542713568,0.471490317483,1.16684804379
73,0.0179701,0.685415,0.0607546,0.000310744,0.0210050251256,0.48994961028,0.914837243789
74,0.0182112,0.578972,0.0568448,0.000310944,0.0211557788945,0.517706051949,0.787105643789
75,0.0184522,0.534759,0.0530588,0.000310683,0.0213065326633,0.564356308624,0.734050043789
76,0.0186933,0.501815,0.0512254,0.000310257,0.0214572864322,0.57796149566,0.694517243789
77,0.0189344,0.486304,0.0504215,0.000310732,0.021608040201,0.574405678839,0.675904043789
78,0.0191754,0.46258,0.0486273,0.000311038,0.0217587939698,0.536610145154,0.647435243789
79,0.0194165,0.421351,0.0472564,0.00031105,0.0219095477387,0.537493481308,0.597960443789
80,0.0196576,0.394337,0.0440692,0.000311907,0.0220603015075,0.570507243608,0.565543643789
81,0.0198987,0.380217,0.0451428,0.000312205,0.0222110552764,0.560230453542,0.548599643789
82,0.0201397,0.352047,0.041385,0.000312296,0.0223618090452,0.534058364798,0.514795643789
83,0.0203808,0.312206,0.0380417,0.00031233,0.0225125628141,0.482610499174,0.466986443789
84,0.0206219,0.279825,0.0394049,0.00031252,0.0226633165829,0.468842938258,0.428129243789
85,0.0208629,0.317301,0.0404445,0.000313115,0.0228140703518,0.470876137459,0.473100443789
86,0.021104,0.34112,0.0405553,0.000313445,0.0229648241206,0.490684845037,0.501683243789
87,0.0213451,0.403293,0.0425878,0.000313337,0.0231155778894,0.493575149091,0.576290843789
88,0.0215862,0.406285,0.0440894,0.000313162,0.0232663316583,0.482646595081,0.579881243789
89,0.0218272,0.355934,0.0413113,0.000313703,0.0234170854271,0.506101956174,0.519460043789
90,0.0220683,0.399933,0.0422939,0.000314285,0.023567839196,0.497388089401,0.572258843789
91,0.0223094,0.383004,0.0427508,0.000314392,0.0237185929648,0.426334855584,0.551944043789
92,0.0225505,0.314437,0.0374756,0.000314746,0.0238693467337,0.427460610057,0.469663643789
93,0.0227915,0.312976,0.0382829,0.000314739,0.0240201005025,0.438331210649,0.467910443789
94,0.0230326,0.339376,0.0397761,0.000314636,0.0241708542714,0.372744129661,0.499590443789
95,0.0232737,0.324811,0.0385165,0.000314777,0.0243216080402,0.373908630399,0.482112443789
96,0.0235147,0.358412,0.0377919,0.000314963,0.024472361809,0.428681415486,0.522433643789
97,0.0237558,0.263716,0.0358574,0.000315858,0.0246231155779,0.438030158366,0.408798443789
98,0.0239969,0.296738,0.0354328,0.000316037,0.0247738693467,0.434149585994,0.448424843789
99,0.024238,0.209327,0.0306304,0.000315566,0.0249246231156,0.410181049825,0.343531643789
100,0.024479,0.282295,0.0351579,0.000316193,0.0250753768844,0.3953103272,0.431093243789
101,0.0247201,0.291966,0.0349578,0.00031742,0.0252261306533,0.389292284467,0.442698443789
102,0.0249612,0.260022,0.0338698,0.000317763,0.0253768844221,0.414744222715,0.404365643789
103,0.0252022,0.244094,0.0320067,0.000317479,0.025527638191,0.449326933238,0.385252043789
104,0.0254433,0.278015,0.0347264,0.000317715,0.0256783919598,0.491100046002,0.425957243789
105,0.0256844,0.333688,0.0360589,0.000318013,0.0258291457286,0.482317215966,0.492764843789
106,0.0259255,0.319186,0.0356048,0.000317919,0.0259798994975,0.466102520697,0.475362443789
107,0.0261665,0.285,0.0344223,0.000318284,0.0261306532663,0.440441101568,0.434339243789
108,0.0264076,0.280729,0.0333507,0.00031858,0.0262814070352,0.431896599506,0.429214043789
109,0.0266487,0.253733,0.0317347,0.000318733,0.026432160804,0.425913951884,0.396818843789
110,0.0268897,0.325599,0.0345901,0.000319349,0.0265829145729,0.405658047726,0.483058043789
111,0.0271308,0.30868,0.0344739,0.000319477,0.0267336683417,0.427223830571,0.462755243789
112,0.0273719,0.30061,0.0349885,0.000319841,0.0268844221106,0.481169409086,0.453071243789
113,0.027613,0.311758,0.0339654,0.000320715,0.0270351758794,0.470807659367,0.466448843789
114,0.027854,0.240575,0.0300033,0.000320982,0.0271859296482,0.460540911506,0.381029243789
115,0.0280951,0.238437,0.028782,0.000320939,0.0273366834171,0.454485749758,0.378463643789
116,0.0283362,0.259565,0.0309587,0.0003213,0.0274874371859,0.459481904339,0.403817243789
117,0.0285773,0.240825,0.0294709,0.000321925,0.0276381909548,0.457520207771,0.381329243789
118,0.0288183,0.229428,0.029065,0.000321726,0.0277889447236,0.404087317177,0.367652843789
119,0.0290594,0.164876,0.02657,0.000322219,0.0279396984925,0.380117306617,0.290190443789
120,0.0293005,0.162462,0.0248614,0.000322775,0.0280904522613,0.378513101435,0.287293643789
121,0.0295415,0.224475,0.0294666,0.000322767,0.0282412060302,0.393827865465,0.361709243789
122,0.0297826,0.189596,0.0276481,0.000323769,0.028391959799,0.39861638788,0.319854443789
123,0.0300237,0.206791,0.0273383,0.00032365,0.0285427135678,0.384555206819,0.340488443789
124,0.0302648,0.133428,0.0236421,0.00032389,0.0286934673367,0.37473691614,0.252452843789
125,0.0305058,0.210294,0.0297336,0.000324636,0.0288442211055,0.359324718344,0.344692043789
126,0.0307469,0.175532,0.0270046,0.000324393,0.0289949748744,0.310889426998,0.302977643789
127,0.030988,0.164089,0.0254926,0.000324746,0.0291457286432,0.289153211049,0.289246043789
128,0.031229,0.176285,0.028477,0.000324868,0.0292964824121,0.287341914834,0.303881243789
129,0.0314701,0.224762,0.0316773,0.000325419,0.0294472361809,0.332602610361,0.362053643789
130,0.0317112,0.137476,0.0261892,0.000326044,0.0295979899497,0.351902626001,0.257310443789
131,0.0319523,0.214982,0.0335806,0.000325908,0.0297487437186,0.325731871774,0.350317643789
132,0.0321933,0.164778,0.029322,0.000326539,0.0298994974874,0.329858851735,0.290072843789
133,0.0324344,0.208437,0.0323817,0.000327078,0.0300502512563,0.330793479967,0.342463643789
134,0.0326755,0.130753,0.0276975,0.000327092,0.0302010050251,0.275747032467,0.249242843789
135,0.0329165,0.148396,0.0293527,0.000327525,0.030351758794,0.285735041253,0.270414443789
136,0.0331576,0.181195,0.0316382,0.000328082,0.0305025125628,0.343433825631,0.309773243789
137,0.0333987,0.191551,0.031366,0.00032895,0.0306532663317,0.31917786069,0.322200443789
138,0.0336398,0.178075,0.0314713,0.000329177,0.0308040201005,0.299724427812,0.306029243789
139,0.0338808,0.188971,0.0350491,0.000329398,0.0309547738693,0.291138403539,0.319104443789
140,0.0341219,0.133266,0.031475,0.000329978,0.0311055276382,0.29638314126,0.252258443789
141,0.034363,0.196482,0.0352208,0.000330573,0.031256281407,0.310463678143,0.328117643789
142,0.0346041,0.159003,0.0341951,0.000330683,0.0314070351759,0.346837417432,0.283142843789
143,0.0348451,0.187539,0.0371657,0.000330151,0.0315577889447,0.323958161936,0.317386043789
144,0.0350862,0.175323,0.0367659,0.000330591,0.0317085427136,0.258464872177,0.302726843789
145,0.0353273,0.198066,0.0405385,0.000331637,0.0318592964824,0.314440427858,0.330018443789
146,0.0355683,0.128382,0.0316957,0.000331724,0.0320100502513,0.335881327039,0.246397643789
147,0.0358094,0.183021,0.0409128,0.000331958,0.0321608040201,0.298196137606,0.311964443789
148,0.0360505,0.185269,0.0402222,0.000332947,0.0323115577889,0.315770148514,0.314662043789
149,0.0362916,0.133168,0.0366977,0.000333003,0.0324623115578,0.331671699591,0.252140843789
150,0.0365326,0.2739,0.0500179,0.000333363,0.0326130653266,0.273383076884,0.421019243789
151,0.0367737,0.148374,0.0367555,0.000333957,0.0327638190955,0.25700158471,0.270388043789
152,0.0370148,0.200799,0.0451749,0.000334286,0.0329145728643,0.270245146919,0.333298043789
153,0.0372558,0.234968,0.0471635,0.000334175,0.0330653266332,0.29470991326,0.374300843789
154,0.0374969,0.174858,0.0449001,0.000333925,0.033216080402,0.312787543465,0.302168843789
155,0.037738,0.249059,0.0541395,0.000334325,0.0333668341709,0.320557959211,0.391210043789
156,0.0379791,0.167691,0.0482153,0.000335499,0.0335175879397,0.314226322469,0.293568443789
157,0.0382201,0.182873,0.0465938,0.00033706,0.0336683417085,0.307577743987,0.311786843789
158,0.0384612,0.126361,0.0360479,0.000336976,0.0338190954774,0.315756730204,0.243972443789
159,0.0387023,0.256074,0.0593132,0.000337458,0.0339698492462,0.294415161693,0.399628043789
160,0.0389433,0.181605,0.0553984,0.000338174,0.0341206030151,0.252618038374,0.310265243789
161,0.0391844,0.13884,0.0478253,0.000337055,0.0342713567839,0.299283213855,0.258947243789
162,0.0394255,0.152682,0.0532842,0.000337863,0.0344221105528,0.317091159806,0.275557643789
163,0.0396666,0.12341,0.0512097,0.000338536,0.0345728643216,0.288969548014,0.240431243789
164,0.0399076,0.188972,0.0624052,0.000337721,0.0347236180905,0.300124926258,0.319105643789
165,0.0401487,0.276151,0.0731059,0.000339003,0.0348743718593,0.315606275893,0.423720443789
166,0.0403898,0.155827,0.0577835,0.000341502,0.0350251256281,0.306440246659,0.279331643789
167,0.0406309,0.17442,0.057203,0.000341998,0.035175879397,0.312878209326,0.301643243789
168,0.0408719,0.0686877,0.066962,0.000341811,0.0353266331658,0.329942960706,0.174764483789
169,0.041113,0.118552,0.0518085,0.000342392,0.0354773869347,0.277942138615,0.234601643789
170,0.0413541,0.201961,0.0713081,0.000341847,0.0356281407035,0.262671237483,0.334692443789
171,0.0415951,0.0310028,0.0531588,0.000342856,0.0357788944724,0.3036685092,0.129542603789
172,0.0418362,0.0603712,0.0511775,0.000344189,0.0359296482412,0.313309867495,0.164784683789
173,0.0420773,0.0885701,0.0522993,0.000345431,0.0360804020101,0.306907960211,0.198623363789
174,0.0423184,0.059654,0.0373591,0.000345325,0.0362311557789,0.267815025609,0.163924043789
175,0.0425594,0.249452,0.134681,0.00034334,0.0363819095477,0.315424378756,0.391681643789
176,0.0428005,0.0829118,0.0672233,0.000344493,0.0365326633166,0.42097968571,0.191833403789
177,0.0430416,0.149331,0.086565,0.000345469,0.0366834170854,0.326793783157,0.271536443789
178,0.0432826,0.0911472,0.0752955,0.00034652,0.0368341708543,0.286166647863,0.201715883789
179,0.0435237,0.259011,0.131529,0.000346042,0.0369849246231,0.325502689332,0.403152443789
180,0.0437648,0.182794,0.168284,0.000345039,0.037135678392,0.353863821922,0.311692043789
181,0.0440059,0.222762,0.16282,0.000347627,0.0372864321608,0.365136351782,0.359653643789
182,0.0442469,0.00207185,0.0679713,0.000348583,0.0374371859296,0.320034025551,0.0948254637895
183,0.044488,0.159802,0.187531,0.000347853,0.0375879396985,0.335790925919,0.284101643789
184,0.0447291,0.310807,0.249502,0.000173845,0.0377386934673,0.390929200736,0.465307643789
185,0.0449701,-0.027186,0.030952,0.00017546,0.0378894472362,0.329876362926,0.0597160437895
186,0.0452112,0.336618,0.258845,0.00017546,0.038040201005,0.298187375532,0.496280843789
187,0.0454523,-0.00338124,0.00852147,0.0,0.0381909547739,0.309583609815,0.0882817557895
188,0.0456934,-0.0176408,0.0280909,0.0,0.0383417085427,0.277581906589,0.0711702837895
189,0.0459344,-0.0250091,0.0477897,0.0,0.0384924623116,0.264155578849,0.0623283237895
190,0.0461755,0.0,0.0,0.0,0.0386432160804,0.361483112411,0.0923392437895
191,0.0464166,-0.00969693,0.0345365,0.0,0.0387939698492,0.365636863689,0.0807029277895
192,0.0466577,0.0,0.0,0.0,0.0389447236181,0.309962227476,0.0923392437895
193,0.0468987,0.0,0.0,0.0,0.0390954773869,0.27787437219,0.0923392437895
194,0.0471398,0.0,0.0,0.0,0.0392462311558,0.263207053951,0.0923392437895
195,0.0473809,0.0,0.0,0.0,0.0393969849246,0.273593119492,0.0923392437895
196,0.0476219,0.0,0.0,0.0,0.0395477386935,0.257748414249,0.0923392437895
197,0.047863,0.0,0.0,0.0,0.0396984924623,0.250842531494,0.0923392437895
198,0.0481041,0.0,0.0,0.0,0.0398492462312,0.300056068057,0.0923392437895
199,0.0483451,0.0,0.0,0.0,0.04,0.359198582487,0.0923392437895
